id,file,source_file,group,habitat,season,func,element,quality_status,problem_flags,batch,qa_sheet,width,height,tags,ko,en,scientific_name,source_manifest,source_policy
bio_0300,data/species_codex/generated/pixel_art_assets/slices/bio_0300_white_avens.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0300_white_avens.png,tree,forest,autumn,collection,earth,pass,,12,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_12.png,191,208,"tree,forest,autumn,collection,earth",white avens (Geum canadense),white avens,Geum canadense,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0301,data/species_codex/generated/pixel_art_assets/slices/bio_0301_star_flowered_lily_of_the_valley.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0301_star_flowered_lily_of_the_valley.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,190,203,"tree,forest,autumn,collection,earth",star-flowered lily-of-the-valley (Maianthemum stellatum),star-flowered lily-of-the-valley,Maianthemum stellatum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0302,data/species_codex/generated/pixel_art_assets/slices/bio_0302_black_nightshade.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0302_black_nightshade.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,181,205,"tree,forest,autumn,collection,earth",까마중,black nightshade,Solanum nigrum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0303,data/species_codex/generated/pixel_art_assets/slices/bio_0303_pickerelweed.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0303_pickerelweed.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,187,207,"tree,forest,autumn,collection,earth",pickerelweed (Pontederia cordata),pickerelweed,Pontederia cordata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0304,data/species_codex/generated/pixel_art_assets/slices/bio_0304_creeping_bellflower.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0304_creeping_bellflower.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,189,194,"tree,forest,autumn,collection,earth",Creeping Bellflower (Campanula rapunculoides),Creeping Bellflower,Campanula rapunculoides,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0305,data/species_codex/generated/pixel_art_assets/slices/bio_0305_paper_birch.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0305_paper_birch.png,tree,forest,spring,seed,wind,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,178,203,"tree,forest,spring,seed,wind",paper birch (Betula papyrifera),paper birch,Betula papyrifera,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0306,data/species_codex/generated/pixel_art_assets/slices/bio_0306_male_fern.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0306_male_fern.png,fern,shade,spring,resilient,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,175,215,"fern,shade,spring,resilient,earth",male fern (Dryopteris filix-mas),male fern,Dryopteris filix-mas,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0307,data/species_codex/generated/pixel_art_assets/slices/bio_0307_hogweed.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0307_hogweed.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,186,209,"tree,forest,autumn,collection,earth",hogweed (Heracleum sphondylium),hogweed,Heracleum sphondylium,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0308,data/species_codex/generated/pixel_art_assets/slices/bio_0308_red_trillium.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0308_red_trillium.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,211,207,"tree,forest,autumn,collection,earth",red trillium (Trillium erectum),red trillium,Trillium erectum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0309,data/species_codex/generated/pixel_art_assets/slices/bio_0309_field_maple.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0309_field_maple.png,tree,forest,autumn,collection,wind,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,182,207,"tree,forest,autumn,collection,wind",field maple (Acer campestre),field maple,Acer campestre,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0310,data/species_codex/generated/pixel_art_assets/slices/bio_0310_field_madder.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0310_field_madder.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,180,207,"tree,forest,autumn,collection,earth",Field madder (Sherardia arvensis),Field madder,Sherardia arvensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0311,data/species_codex/generated/pixel_art_assets/slices/bio_0311_bearberry.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0311_bearberry.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,176,204,"tree,forest,autumn,collection,earth",bearberry (Arctostaphylos uva-ursi),bearberry,Arctostaphylos uva-ursi,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0312,data/species_codex/generated/pixel_art_assets/slices/bio_0312_annual_honesty.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0312_annual_honesty.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,180,200,"tree,forest,autumn,collection,earth",Annual Honesty (Lunaria annua),Annual Honesty,Lunaria annua,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0313,data/species_codex/generated/pixel_art_assets/slices/bio_0313_winged_euonymus.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0313_winged_euonymus.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,180,186,"tree,forest,autumn,collection,earth",화살나무,winged euonymus,Euonymus alatus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0314,data/species_codex/generated/pixel_art_assets/slices/bio_0314_rue_anemone.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0314_rue_anemone.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,156,205,"tree,forest,autumn,collection,earth",rue anemone (Thalictrum thalictroides),rue anemone,Thalictrum thalictroides,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0315,data/species_codex/generated/pixel_art_assets/slices/bio_0315_american_jumpseed.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0315_american_jumpseed.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,159,202,"tree,forest,autumn,collection,earth",American jumpseed (Persicaria virginiana),American jumpseed,Persicaria virginiana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0316,data/species_codex/generated/pixel_art_assets/slices/bio_0316_heath_speedwell.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0316_heath_speedwell.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,155,210,"tree,forest,autumn,collection,earth",heath speedwell (Veronica officinalis),heath speedwell,Veronica officinalis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0317,data/species_codex/generated/pixel_art_assets/slices/bio_0317_trailing_daisy.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0317_trailing_daisy.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,179,201,"tree,forest,autumn,collection,earth",Trailing Daisy (Sphagneticola trilobata),Trailing Daisy,Sphagneticola trilobata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0318,data/species_codex/generated/pixel_art_assets/slices/bio_0318_purple_coneflower.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0318_purple_coneflower.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,179,206,"tree,forest,autumn,collection,earth",자주천인국,purple coneflower,Echinacea purpurea,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0319,data/species_codex/generated/pixel_art_assets/slices/bio_0319_miner_s_lettuce.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0319_miner_s_lettuce.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,190,207,"tree,forest,autumn,collection,earth",miner's lettuce (Claytonia perfoliata),miner's lettuce,Claytonia perfoliata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0320,data/species_codex/generated/pixel_art_assets/slices/bio_0320_old_man_s_beard.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0320_old_man_s_beard.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,197,198,"tree,forest,autumn,collection,earth",Old man's beard (Clematis vitalba),Old man's beard,Clematis vitalba,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0321,data/species_codex/generated/pixel_art_assets/slices/bio_0321_garden_nasturtium.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0321_garden_nasturtium.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,169,209,"tree,forest,autumn,collection,earth",한련,garden nasturtium,Tropaeolum majus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0322,data/species_codex/generated/pixel_art_assets/slices/bio_0322_red_valerian.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0322_red_valerian.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,177,209,"tree,forest,autumn,collection,earth",Red Valerian (Centranthus ruber),Red Valerian,Centranthus ruber,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0323,data/species_codex/generated/pixel_art_assets/slices/bio_0323_spotted_deadnettle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0323_spotted_deadnettle.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,176,207,"tree,forest,autumn,collection,earth",Spotted deadnettle (Lamium maculatum),Spotted deadnettle,Lamium maculatum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0324,data/species_codex/generated/pixel_art_assets/slices/bio_0324_lady_s_bedstraw.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0324_lady_s_bedstraw.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,156,209,"tree,forest,autumn,collection,earth",솔나물,Lady's Bedstraw,Galium verum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0325,data/species_codex/generated/pixel_art_assets/slices/bio_0325_straggler_daisy.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0325_straggler_daisy.png,tree,forest,autumn,collection,earth,pass,,13,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_13.png,193,206,"tree,forest,autumn,collection,earth",straggler daisy (Calyptocarpus vialis),straggler daisy,Calyptocarpus vialis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0326,data/species_codex/generated/pixel_art_assets/slices/bio_0326_hedge_bedstraw.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0326_hedge_bedstraw.png,tree,forest,autumn,collection,earth,pass,,14,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_14.png,158,213,"tree,forest,autumn,collection,earth",Hedge Bedstraw (Galium mollugo),Hedge Bedstraw,Galium mollugo,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
